id,formula,mid1,mid2,spg1,spg2,de,dist
3110,Mg12O36Si8,mp-1197475,mp-1210918,1,15, 0.120, 1.532
3112,Ti13Y4O28Sb2Si2,mp-1257812,mvc-9261,1,12,-0.122, 1.327
3114,Al4W4O14,mp-1266390,mvc-3847,1,2,-0.211, 0.952
3116,Co10Li8Sn2O24,mp-1639651,mp-756712,1,12, 0.029, 1.349
3118,Mo3ScO8,mp-25572,mp-1172932,1,2,-0.002, 0.127
3120,Ba4Mo24O40,mp-624196,mp-29351,1,62,-0.042, 0.255
3122,Sr4N3,mp-685023,mp-1173210,1,12, 0.045, 0.790
3124,V14O26,mp-715598,mp-27151,1,2, 0.105, 0.212
3126,Fe6F2O10,mp-756010,mp-754731,1,2,-0.006, 1.668
3128,Fe10F4O16,mp-775445,mp-1178299,1,2, 0.011, 1.712
3130,Fe6F10O2,mp-850739,mp-781055,1,2, 0.105, 1.592
3132,Co4Mg4O8,mvc-12619,mvc-13435,1,2,-0.163, 0.414
3134,Co4Mg4O8,mvc-12619,mvc-2863,1,2,-0.081, 1.335
3136,Mg8Si12,mp-1073037,mp-1073059,1,2, 0.003, 1.649
3138,Mg4Si8,mp-1073528,mp-1073416,1,2,-0.034, 1.063
3140,Mg4Si8,mp-1073528,mp-1073408,1,2,-0.047, 1.602
3142,Mg8Si16,mp-1073590,mp-1073454,1,2,-0.002, 0.874
3144,Mg8Si16,mp-1073590,mp-1073599,1,11,-0.007, 1.682
3146,Mg8Si16,mp-1073590,mp-1073593,1,12,-0.001, 1.783
3148,Mg8Si16,mp-1073590,mp-1073455,1,19,-0.006, 1.727
3150,Mg8Si16,mp-1073590,mp-1073366,1,10,-0.060, 1.696
3152,Mg12Si12,mp-1073750,mp-1100454,1,2,-0.029, 1.634
3154,Mg12Si12,mp-1073750,mp-1073693,1,63,-0.011, 0.747
3156,Mg12Si12,mp-1073750,mp-1073743,1,2,-0.059, 1.244
3158,Mg12Si12,mp-1073750,mp-1073737,1,63,-0.099, 1.455
3160,Mg12Si12,mp-1073750,mp-1073754,1,2,-0.023, 1.671
3162,Mg8Si4,mp-1074613,mp-1074632,1,2, 0.075, 1.266
3164,Mg8Si4,mp-1074700,mp-1074714,1,63,-0.004, 1.783
3166,Mg8Si4,mp-1074700,mp-1074645,1,2,-0.011, 1.446
3168,Mg6Si8,mp-1100448,mp-1074955,1,2, 0.025, 0.932
3170,Mg6Si8,mp-1100448,mp-1075020,1,11,-0.015, 0.561
3172,Fe3O14P4,mp-1101565,mp-26860,1,2, 0.043, 0.381
3174,Co4Li8Mn2O14,mp-1174591,mp-1174423,1,2, 0.083, 1.695
3176,Co4Li8Mn2O14,mp-1174671,mp-1174394,1,2, 0.044, 1.797
3178,Co3Li7Mn2O12,mp-1174922,mp-1174539,1,2, 0.006, 1.485
3180,Co3Li7Mn2O12,mp-1174922,mp-1174535,1,2, 0.004, 1.498
3182,Co3Li7Mn2O12,mp-1175062,mp-1174878,1,2, 0.093, 1.550
3184,Co3Li7Mn2O12,mp-1175062,mp-1174875,1,2,-0.009, 1.576
3186,Co3Li7Mn2O12,mp-1175075,mp-1174913,1,2,-0.010, 1.255
3188,Co3Li7Mn2O12,mp-1175075,mp-1174900,1,10,-0.014, 1.338
3190,Co3Li7Mn2O12,mp-1175075,mp-1174876,1,2,-0.164, 1.282
3192,Co3Li7Mn2O12,mp-1175075,mp-1174892,1,10,-0.227, 1.426
3194,Co3Li7Mn2O12,mp-1175075,mp-1174888,1,2,-0.140, 1.405
3196,Co3Li7Mn2O12,mp-1175075,mp-1174483,1,12,-0.136, 1.358
3198,Co3Li7Mn2O12,mp-1175075,mp-1174877,1,2, 0.005, 1.364
3200,Co3Li7Mn2O12,mp-1175075,mp-1174500,1,12, 0.035, 1.404
3202,Co5Li9Mn2O16,mp-1175622,mp-1175489,1,2,-0.001, 1.590
3204,Co5Li9Mn2O16,mp-1175851,mp-1175386,1,2, 0.089, 1.779
3206,Co5Li9Mn2O16,mp-1175921,mp-1175474,1,12, 0.046, 1.350
3208,Co5Li9Mn2O16,mp-1175936,mp-1175575,1,2,-0.041, 1.584
3210,Co5Li9Mn2O16,mp-1175965,mp-1175640,1,2, 0.162, 1.456
3212,Co5Li9Mn2O16,mp-1175965,mp-1175563,1,2, 0.162, 1.364
3214,Co5Li9Mn2O16,mp-1175965,mp-1175554,1,2, 0.056, 1.565
3216,Co5Li9Mn2O16,mp-1176104,mp-1175640,1,2, 0.006, 1.756
3218,Co5Li9Mn2O16,mp-1176104,mp-1175563,1,2, 0.006, 1.778
3220,Co5Li9Mn2O16,mp-1176145,mp-1175629,1,2, 0.069, 1.796
3222,Co5Li9Mn2O16,mp-1176145,mp-1175713,1,2,-0.021, 1.787
3224,Co5Li9Mn2O16,mp-1176145,mp-1175660,1,2, 0.067, 1.681
3226,Co5Li9Mn2O16,mp-1176226,mp-1175629,1,2,-0.041, 1.716
3228,Er2Ga2Zn2,mp-1018694,mp-1018690,186,194,-0.021, 0.246
3230,Cu2Ho2Sn2,mp-1024954,mp-1018724,186,194,-0.046, 0.320
3232,Ce2Pd2Sb2,mp-1024986,mp-1018662,186,194,-0.002, 0.357
3234,La2Pd2Sb2,mp-1025082,mp-1018745,186,194,-0.003, 0.216
3236,Cu2La2Pb2,mp-1025128,mp-1018741,186,194,-0.019, 0.291
3238,Eu2Zn2Ge2,mp-1077099,mp-9873,186,194, 0.019, 0.239
3240,Cu2Yb2Sb2,mp-11701,mp-9439,186,194,-0.003, 0.352
3242,Rb2W6O18,mp-1193715,mp-565431,186,191, 0.003, 0.169
3244,Ba2Mn2O6,mp-1205336,mp-19156,186,194,-0.000, 0.078
3246,Dy4Ni2As4,mp-1206295,mp-1078556,186,194, 0.002, 0.138
3248,Cu2Sn2Tb2,mp-1206421,mp-1019275,186,194,-0.039, 0.314
3250,Er4Ni2As4,mp-1206480,mp-1087228,186,194, 0.002, 0.184
3252,Ni2Tb4As4,mp-1206762,mp-1079205,186,194, 0.004, 0.179
3254,Cu2Er2Sn2,mp-1206800,mp-1018685,186,194,-0.051, 0.340
3256,Cu2Lu2Sn2,mp-13200,mp-1072823,186,194,-0.063, 0.347
3258,Cu2Er2Pb2,mp-16751,mp-1077463,186,194,-0.061, 0.369
3260,Cu2Nd2Sn2,mp-20774,mp-1071618,186,194,-0.015, 0.293
3262,Cu2Dy2Sn2,mp-22188,mp-1072824,186,194,-0.043, 0.326
3264,Ce2Cu2Sn2,mp-22683,mp-22761,186,194,-0.012, 0.262
3266,Ca2Sn2Zn2,mp-31160,mp-1072802,186,194,-0.035, 0.356
3268,Au2Dy2Sn2,mp-31414,mp-1072501,186,194,-0.096, 0.407
3270,Au2Sm2Sn2,mp-4304,mp-1077233,186,194,-0.071, 0.393
3272,Au2Sn2Y2,mp-567197,mp-1072286,186,194,-0.090, 0.378
3274,Cu2Yb2Ge2,mp-567768,mp-5111,186,194, 0.001, 0.062
3276,Au2Ho2Sn2,mp-568814,mp-1076971,186,194,-0.101, 0.401
3278,Pb2V12O22,mp-619128,mp-22371,186,194,-0.021, 0.328
3280,Nd2Pd2As2,mp-8950,mp-8949,186,194, 0.000, 0.107
3282,Ca2Hg2Sn2,mp-1019104,mp-1019087,186,194,-0.069, 0.401
3284,Pd2Pr2Sb2,mp-1024964,mp-1018899,186,194,-0.008, 0.285
3286,Cu2Ga2U2,mp-1094035,mp-1077802,186,194, 0.010, 0.083
3288,Ca2Pb2Zn2,mp-1096880,mp-1072794,186,194,-0.043, 0.386
3290,Au2Ce2Sn2,mp-11081,mp-1071985,186,194,-0.035, 0.357
3292,Ba2V12O22,mp-1197031,mp-18891,186,194,-0.134, 0.072
3294,Pd2Tb2Sb2,mp-1206527,mp-1019315,186,194,-0.056, 0.402
3296,Pd2Sm2Sb2,mp-1208838,mp-1019103,186,194,-0.031, 0.392
3298,Al6Yb2C6,mp-1215717,mp-1207596,186,194, 0.000, 0.071
3300,Cu2Sm2Sn2,mp-12791,mp-1077108,186,194,-0.025, 0.315
3302,Cu2Ho2Pb2,mp-16750,mp-1072011,186,194,-0.059, 0.369
3304,Cu2Pb2Sm2,mp-20637,mp-1077744,186,194,-0.040, 0.341
3306,Cu2Dy2Pb2,mp-22085,mp-1077175,186,194,-0.055, 0.373
3308,Bi2Cu2Yb2,mp-22953,mp-22960,186,194,-0.035, 0.442
3310,Mo8N8,mp-2811,mp-1065394,186,194,-0.014, 0.139
3312,Au2Pr2Sn2,mp-31412,mp-1071595,186,194,-0.045, 0.351
3314,Au2Nd2Sn2,mp-5646,mp-1077772,186,194,-0.054, 0.377
3316,Cs2Cu2Cl6,mp-567366,mp-675287,186,194,-0.017, 0.122
3318,Ni2Tm4As4,mp-568266,mp-11581,186,194, 0.002, 0.186
3320,Ag2Bi2Ca2,mp-568664,mp-1071876,186,194,-0.046, 0.421
3322,Ca30Pb18,mp-574272,mp-1182146,186,193, 0.017, 0.090
3324,Cr2Cs2Cl6,mp-610955,mp-570326,186,194, 0.000, 0.097
3326,Cu2Ho2Ge2,mp-9389,mp-1072037,186,194,-0.007, 0.254
3328,Y6H18,mp-1178678,mp-24513,185,194,-0.186, 1.075
3330,Y6H18,mp-1178678,mp-1084805,185,194,-0.009, 0.377
3332,Au6Mg18,mp-17783,mp-1078964,185,194,-0.021, 0.555
3334,Mg18Pt6,mp-18707,mp-569265,185,194,-0.010, 0.494
3336,Mg18Pd6,mp-18712,mp-1079229,185,194,-0.009, 0.503
3338,Ba6Mn6O18,mp-19267,mp-19156,185,194, 0.007, 0.464
3340,Ir6Mg18,mp-568419,mp-30739,185,194,-0.015, 0.459
3342,Fe6Sc6O18,mp-771123,mp-754342,185,194,-0.015, 0.339
3344,Ti6Y6O18,mvc-3431,mvc-13995,185,194,-0.023, 0.324
3346,Ba10O26P6,mp-1204451,mp-1201183,173,176,-0.006, 1.200
3348,Li2I2O6,mp-22955,mp-545343,173,182,-0.241, 0.470
3350,Cu20Sn6,mp-568495,mp-30597,173,176,-0.004, 0.053
3352,Ag18As6O24,mp-1229124,mp-5408,161,218,-0.000, 0.096
3354,Be18Fe24O72S6Si18,mp-627398,mp-19309,161,218,-0.156, 0.072
3356,Li6Os6O18,mp-1078358,mp-1078188,161,167,-0.006, 0.254
3358,Ti6Zn6O18,mp-1078470,mp-1016927,161,221,-0.482, 0.662
3360,Ni6Pb6O18,mp-1078668,mp-974108,161,221,-0.489, 0.707
3362,Ag18O24P6,mp-1229128,mp-558154,161,223,-1.223, 1.077
3364,Sn6Zn6O18,mp-13334,mp-1016902,161,221,-0.672, 0.773
3366,Al6Bi6O18,mp-551918,mvc-15476,161,221,-1.613, 1.310
3368,Bi6Y6O18,mp-768221,mvc-13598,161,221,-1.066, 1.048
3370,Ag6La6O18,mp-768308,mp-1076000,161,221,-0.203, 0.608
3372,La6W6N18,mp-989524,mp-989455,161,167,-0.034, 0.275
3374,Mo6Na6O18,mp-998627,mp-1040471,161,221, 0.001, 0.249
3376,Cs3Hg3Cl9,mp-1228834,mp-570591,160,221, 0.000, 0.088
3378,Ga3Mo12Se24,mp-567394,mp-5584,160,216,-0.005, 0.055
3380,Bi12O24,mvc-9645,mp-32548,160,225,-0.029, 0.369
3382,Bi12O18,mp-1091371,mp-22891,160,224,-0.271, 0.514
3384,Cu12Gd3Pd3,mp-1224695,mp-1025013,160,216, 0.040, 1.440
3386,Cu15Ge6,mp-1225769,mp-1225722,160,166, 0.003, 1.197
3388,Li3Ti3O6,mp-1236246,mp-25417,160,166, 0.064, 1.685
3390,Ba3Ti3O9,mp-5020,mp-504715,160,221,-3.083, 1.643
3392,Al3Mo12S24,mp-554868,mp-3861,160,216,-0.002, 0.055
3394,Ga3Mo12S24,mp-559694,mp-2885,160,216,-0.005, 0.067
3396,Na6Ti9Cl24,mp-569978,mp-29474,160,166,-0.119, 0.363
3398,K6Os12O36,mp-675028,mp-4788,160,227, 0.000, 0.157
3400,Co6Rb6Br18,mp-1209578,mp-1209410,158,165,-0.087, 0.186
3402,Bi6Pt3,mp-1078313,mp-569581,157,164,-0.010, 0.532
3404,Au9Cd9,mp-16886,mp-2757,157,221, 0.011, 0.537
3406,Ag5Pb2O6,mp-555565,mp-22286,157,162, 0.000, 0.135
3408,Ni9Ti9,mp-597,mp-571,157,221,-0.026, 0.479
3410,Cd3K3N9O18,mp-11017,mp-22770,146,200,-1.031, 0.414
3412,Cd3Tl3N9O18,mp-11018,mp-22043,146,200,-1.036, 0.412
3414,Al12Ce30Ru18,mp-1182608,mp-865967,146,199, 0.001, 0.090
3416,Cd3Cs3N9O18,mp-6628,mp-22378,146,200,-1.001, 0.406
3418,Cd3Rb3N9O18,mp-11016,mp-22597,146,200,-1.053, 0.406
3420,Fe6Ni6O18,mp-1276430,mp-768499,146,148,-0.005, 0.106
3422,Ta4P4,mp-1067587,mp-12597,109,141,-0.677, 0.474
3424,La8H20,mp-1103947,mp-1104116,109,141, 0.000, 0.062
3426,Nb4P4,mp-9339,mp-9830,109,141,-0.594, 0.476
3428,Cu8Sr4B8O24,mp-1191148,mp-558472,108,140, 0.001, 0.060
3430,Ga4In4Se8,mp-1223671,mp-1095059,108,140,-0.019, 0.498
3432,U8P16,mp-569147,mp-413,107,129,-0.005, 0.179
3434,Sn2P2,mp-7526,mp-475,107,225,-0.001, 0.214
3436,U30,mp-43,mp-93,102,136,-0.012, 0.235
3438,La8Te16,mp-1180758,mp-1329,100,129,-0.003, 0.121
3440,PbVO3,mp-20032,mp-1070440,99,221,-0.102, 0.600
3442,Bi2TiZnO6,mp-550469,mp-1084749,99,123,-0.218, 0.686
3444,Cu21Pd7,mp-680639,mp-672265,99,123, 0.003, 0.084
3446,Mn12Ta12Si12,mp-1105570,mp-1079623,46,189,-0.020, 0.265
3448,Re12Ta12Si12,mp-1188590,mp-1079158,46,189,-0.020, 0.324
3450,Hf12Os12Si12,mp-1189249,mp-1079323,46,189,-0.013, 0.303
3452,Nb12Re12Si12,mp-1189470,mp-1095061,46,189,-0.009, 0.327
3454,Hf12Ru12Si12,mp-1212161,mp-1078884,46,189,-0.009, 0.294
3456,Hf12Ru12As12,mp-1212409,mp-1079079,46,189, 0.005, 0.308
3458,Cr4Cu4Ti4S16,mp-1238887,mp-1216972,46,74,-0.011, 0.107
3460,Cr4Cu4Zr4S16,mp-1239133,mp-1215284,46,74,-0.008, 0.131
3462,Mn12Rh12Ge12,mp-18649,mp-1079184,46,189,-0.010, 0.313
3464,Li2Rh6,mp-1001787,mp-1185455,44,139,-0.072, 0.735
3466,Ce6Mg2,mp-1038902,mp-1038790,44,139, 0.003, 0.513
3468,Ca6Mg2,mp-1039411,mp-1094735,44,139, 0.012, 0.531
3470,Cd2Mg6,mp-1039426,mp-1039293,44,139, 0.012, 0.469
3472,La6Mg2,mp-1094172,mp-1094171,44,139,-0.000, 0.546
3474,Mg2Sn6,mp-1094202,mp-1094249,44,139, 0.029, 0.501
3476,Mg2Sr6,mp-1094297,mp-1094293,44,139,-0.026, 0.463
3478,Mg6Zn2,mp-1094427,mp-1094433,44,139, 0.011, 0.467
3480,Mg2Zn6,mp-1094430,mp-1094476,44,139, 0.014, 0.431
3482,Mg2Y6,mp-1094449,mp-1094496,44,139,-0.042, 0.484
3484,Mg6Sn2,mp-1094519,mp-1094514,44,139, 0.051, 0.457
3486,Li6Mg2,mp-1094591,mp-1094159,44,139,-0.004, 0.458
3488,Li2Mg6,mp-1094596,mp-1094567,44,139,-0.000, 0.497
3490,Ga2Mg6,mp-1094608,mp-978280,44,139, 0.016, 0.467
3492,Ga6Mg2,mp-1094660,mp-1185866,44,139, 0.024, 0.453
3494,V8Ge2S16,mp-1103812,mp-8688,44,216,-0.002, 0.093
3496,Al24Pr6,mp-1103934,mp-2336,44,139, 0.009, 0.057
3498,Al24La6,mp-1104765,mp-21109,44,139, 0.008, 0.139
3500,Al24Ce6,mp-1105076,mp-2289,44,139, 0.003, 0.087
3502,Ho4O4Sb2,mp-1223926,mp-1067935,44,139, 0.001, 0.094
3504,Na2W4O12,mp-690535,mp-37307,44,225, 0.003, 0.041
3506,Bi2Li4S4,mp-755470,mp-1178038,44,71, 0.001, 0.052
3508,In6Mg2,mp-973320,mp-973308,44,139,-0.000, 0.509
3510,Bi16Na32O48,mp-780656,mp-1176406,43,70,-0.033, 0.156
3512,Au8La8As16,mp-1222953,mp-1025531,42,139,-0.007, 0.260
3514,Cu4La8O16,mp-1223234,mp-19735,42,139,-0.001, 0.147
3516,Cr4Li8Mn8O24,mp-1573041,mp-756038,41,64,-0.021, 0.139
3518,Nb8Se16,mp-1186234,mp-2207,38,194, 0.017, 1.745
3520,Nb8Se16,mp-1186234,mp-643063,38,187, 0.001, 1.027
3522,Nb8Se16,mp-1186234,mp-672271,38,187,-0.353, 1.070
3524,Nb8Se16,mp-1186234,mp-571270,38,187, 0.002, 0.724
3526,Nb8Se16,mp-1186234,mp-1102559,38,194, 0.002, 1.745
3528,Nb8Se16,mp-1186234,mp-571133,38,187, 0.019, 1.054
3530,Nb8Se16,mp-1186234,mp-1072113,38,194, 0.016, 1.372
3532,Ir4O12,mp-1022963,mp-1021489,38,221,-0.070, 0.600
3534,Cu4Eu2Sr4Ta2O16,mp-1218839,mp-1208877,38,123, 0.001, 0.221
3536,Ag2Cd2,mp-1226728,mp-2642,38,221, 0.013, 0.477
3538,Ag2Cd2,mp-1226728,mp-1226716,38,65,-0.031, 0.477
3540,V12F8O16,mp-849219,mp-754702,38,65,-0.128, 0.157
3542,Bi8Ca4Cu8Sr8O32,mp-1218930,mp-555855,37,139,-0.040, 0.472
3544,Ba4V24O44,mp-1182420,mp-18891,36,194,-0.135, 0.139
3546,Ba4V24O44,mp-1182420,mp-610232,36,63, 0.014, 0.186
3548,Ba4V4Se12,mp-676597,mp-27363,36,194,-0.051, 0.218
3550,Mn56Pb24O120,mp-1197400,mp-583252,36,193, 0.005, 0.248
3552,Mn56Pb24O120,mp-1197400,mp-649813,36,63,-0.001, 0.257
3554,Sr4V24O44,mp-1200041,mp-16924,36,194,-0.056, 0.114
3556,Eu8Ta8O28,mp-1213305,mp-1191288,36,63, 0.003, 0.384
3558,Ba4V4S12,mp-3451,mp-4227,36,194, 0.000, 0.259
3560,Cu12La24O48,mp-673846,mp-19735,36,139, 0.007, 0.270
3562,Cu12La24O48,mp-673846,mp-1180676,36,64, 0.008, 0.277
3564,Cu12La24O48,mp-673846,mp-36480,36,64, 0.020, 0.449
3566,Cd4Te4,mp-685146,mp-2388,36,225,-0.165, 0.836
3568,Cd4Te4,mp-685146,mp-1066480,36,63,-0.175, 0.801
3570,Cd4Te4,mp-685146,mp-1008471,36,63,-0.175, 0.624
3572,Bi4Li8O12,mp-755487,mp-753162,36,65, 0.073, 1.717
3574,Cr4Li8O12,mp-756005,mp-755602,36,65,-0.031, 1.685
3576,Re8O28,mvc-7040,mvc-3381,36,63,-0.082, 0.917
3578,Ca2Ni10H2,mp-1078093,mp-1078107,35,65,-0.001, 0.170
3580,Nb10Sr10O34,mp-1203589,mp-505228,34,58, 0.001, 0.078
3582,Ag8Bi4O12,mp-23558,mp-558712,34,52,-0.004, 0.186
3584,Cu12Li12O48P12,mp-1176767,mp-758750,33,63,-0.021, 0.775
3586,Li4I4O12,mp-22994,mp-1080052,33,194,-0.863, 1.131
3588,Cu4Li4O16P4,mp-504304,mp-25449,33,62, 0.007, 1.709
3590,Ru8Sm24O56,mp-555525,mp-5779,33,63, 0.012, 0.424
3592,Os8Sm24O56,mp-555639,mp-5447,33,63, 0.007, 0.460
3594,Gd24Os8O56,mp-567291,mp-16825,33,63,-0.003, 0.546
3596,Cu12Mo8O36,mp-649957,mp-639719,33,62, 0.001, 0.155
3598,U4Te20,mp-651772,mp-28500,33,62,-0.060, 0.179
3600,Cu4Li4O16P4,mp-752507,mp-758750,33,63,-0.032, 1.032
3602,Cu4Li4O16P4,mp-757209,mp-758750,33,63, 0.007, 1.753
3604,Cu4Li4O16P4,mp-757209,mp-755245,33,63, 0.035, 1.633
3606,Cu4Li4O16P4,mp-757209,mp-25449,33,62, 0.053, 1.311
3608,Cu4Li4O16P4,mp-758071,mp-758750,33,63, 0.002, 1.269
3610,Cu4Li8O16Si4,mp-758708,mp-758311,33,62, 0.014, 1.795
3612,Cu4Li8O16Si4,mp-758708,mp-758758,33,62, 0.003, 1.699
3614,Cr4O12,mp-778667,mvc-11548,33,221,-0.325, 0.990
3616,Cr4O12,mp-778667,mvc-11097,33,194,-0.859, 0.836
3618,Nb24I44,mp-1196526,mp-23226,33,56,-0.010, 0.255
3620,Ca12Cu12Ge12,mp-1197254,mp-21779,33,62, 0.036, 0.043
3622,Cd4Ti4O12,mp-5052,mp-22345,33,221,-2.027, 1.110
3624,Mo16O44,mp-542610,mp-540786,33,62, 0.010, 0.236
3626,Cu4Li4O16P4,mp-761191,mp-25449,33,62, 0.035, 1.735
3628,Cu4Li4O16P4,mp-769290,mp-758750,33,63, 0.015, 1.249
3630,Mn8O56P16,mp-770780,mp-770542,33,205,-0.022, 0.748
3632,Cu4Li4O16P4,mp-773891,mp-758750,33,63,-0.047, 1.718
3634,Cu4Li4O16P4,mp-773891,mp-755245,33,63,-0.019, 1.644
3636,Cu4Li4O16P4,mp-773891,mp-25449,33,62,-0.000, 1.654
3638,Fe10K6F30,mp-1201518,mp-21676,32,127,-0.472, 0.117
3640,Pt4Sm2Ge4,mp-1079462,mp-1092291,31,129, 0.006, 0.210
3642,Li4Ti8O16,mp-1192813,mp-1193296,31,58, 0.019, 0.330
3644,Cu2Li4Ge2,mp-676117,mp-35841,31,216, 0.008, 0.047
3646,Al78Co24,mp-1198336,mp-30751,31,58, 0.001, 0.098
3648,Ce4Se8,mp-1080297,mp-1011377,29,72,-0.136, 0.382
3650,Ce4Se8,mp-1080297,mp-1018665,29,129, 0.047, 0.944
3652,Mg4H8,mp-569051,mp-1008901,29,225,-0.069, 0.610
3654,La4Te8,mp-1205384,mp-1329,28,129,-0.002, 0.303
3656,Ce8Se16,mp-1096430,mp-1080330,26,194,-0.108, 1.158
3658,Te4,mp-1178952,mp-105,26,51, 0.002, 0.152
3660,Te4,mp-1178952,mp-10654,26,221, 0.003, 0.275
3662,Ca4Pt4P4,mp-28339,mp-1227038,26,187,-0.021, 0.512
3664,V4H4O8,mp-626791,mp-626787,26,62, 0.004, 0.219
3666,Ca3Mg,mp-1038985,mp-1094857,25,221, 0.035, 0.573
3668,Ce3Mg,mp-1038988,mp-1094904,25,221,-0.020, 0.506
3670,MgZn3,mp-1094741,mp-1094867,25,221, 0.034, 0.438
3672,La3Mg,mp-1094759,mp-1094855,25,221, 0.005, 0.520
3674,Cd3Mg,mp-1094851,mp-1094839,25,221, 0.017, 0.473
3676,Ga3Mg,mp-1094950,mp-1094969,25,221, 0.034, 0.466
3678,MgY3,mp-1094968,mp-1094769,25,221, 0.015, 0.538
3680,MgSn3,mp-1094988,mp-1094802,25,221, 0.020, 0.510
3682,Eu3Mg,mp-1184335,mp-1184275,25,221, 0.019, 0.443
3684,Hg3Mg,mp-1185881,mp-1185880,25,221, 0.008, 0.480
3686,Cu2Sr2TlYO7,mp-1218486,mp-9117,25,123,-0.004, 0.248
3688,MoPt3,mp-1221420,mp-13100,25,221,-0.067, 0.474
3690,CuLaNb2ClO7,mp-1222940,mp-669354,25,123,-0.007, 0.372
3692,Li3Mg,mp-976139,mp-976254,25,221, 0.008, 0.441
3694,Cu12V8H24O44,mp-1204591,mp-721062,9,12, 0.008, 0.299
3696,Cr8Li4O48P12,mp-1101532,mp-25838,9,167, 0.047, 0.235
3698,Li20Ge4P12,mp-674531,mp-1173014,9,15,-0.016, 0.277
3700,Ir4Nb12Se32,mp-675066,mp-1173033,9,15,-0.000, 0.411
3702,Li20As12Ge4,mp-675964,mp-1101643,9,15,-0.001, 0.037
3704,Fe8Li4O48P12,mp-697784,mp-26581,9,167,-0.254, 0.838
3706,Fe8Li4O48P12,mp-697784,mp-1101593,9,15, 0.010, 0.982
3708,V12O20,mp-714911,mp-30987,9,15,-0.027, 0.089
3710,Cu16Li4O48P12,mp-761193,mp-26741,9,15, 0.037, 1.273
3712,Li6Mg6,mp-1100190,mp-976262,8,12, 0.007, 0.506
3714,Sn2Tl2,mp-1187560,mp-2556,8,123, 0.006, 0.545
3716,Li2O16,mp-1235059,mp-1235877,8,12,-0.008, 1.627
3718,Li4Mn12O16,mp-1277859,mp-34650,8,12, 0.006, 0.275
3720,Cr4Li8Mn4O16,mp-1288012,mp-754641,8,119,-0.003, 0.090
3722,Li2Ni2O4,mp-25587,mp-632864,8,191,-0.860, 1.411
3724,Cu8Zr8,mp-1080022,mp-1067210,8,11,-0.002, 0.346
3726,Mg10Y2,mp-1100191,mp-981252,8,12, 0.026, 0.527
3728,K10Sb8,mp-1223714,mp-30021,8,12, 0.001, 0.245
3730,Cu4Li8Mn4O16,mp-1278445,mp-755371,8,119, 0.011, 0.121
3732,Cr4Li8Ni4O16,mp-1282653,mp-754910,8,119, 0.017, 0.131
3734,Tm10S14,mp-1216618,mp-1102847,8,12, 0.000, 0.090
3736,In2Ti10S16,mp-1217241,mp-1094043,8,12, 0.001, 0.267
3738,Cu4Li6O8,mp-1222709,mp-545467,8,12,-0.002, 0.256
3740,Ce10Cu38P24,mp-1229080,mp-21684,8,189,-0.003, 0.324
3742,Fe4Mn8O16,mp-1307551,mp-38856,8,74, 0.066, 1.272
3744,Ba8V8S24,mp-542818,mp-4227,8,194,-0.006, 0.330
3746,Eu2Pd4As4,mp-672213,mp-1069444,8,139, 0.019, 0.072
3748,W12O32,mp-715557,mp-19066,8,65,-0.021, 0.086
3750,Fe10Li12W2O24,mp-752576,mp-1176996,8,12,-0.432, 0.112
3752,Zr10N10O4,mp-776331,mp-1101156,8,12,-0.001, 0.075
3754,Bi4Ti2Zn2O12,mp-1084840,mp-1084749,8,123,-0.246, 0.742
3756,Bi2Mn14O24,mp-1188529,mp-1186044,8,204,-0.003, 0.275
3758,Bi2Mn14O24,mp-1188529,mp-1189861,8,12,-0.003, 0.281
3760,Bi8K10,mp-1223773,mp-1205955,8,12,-0.000, 0.064
3762,Mn8Sr14O30,mp-1218641,mp-28761,7,14, 0.002, 0.077
3764,Ag8Bi4O12,mp-561113,mp-558712,7,52,-0.003, 0.296
3766,Re2N4,mp-1019080,mp-1019078,7,13,-0.077, 0.931
3768,Re2N4,mp-1019080,mp-1008798,7,187,-0.165, 0.833
3770,Ga18Ir4,mp-31311,mp-1191262,7,14,-0.002, 0.237
3772,Ga18Rh4,mp-31312,mp-1190908,7,14,-0.003, 0.222
3774,Au4Te8,mp-571547,mp-1662,7,164,-0.009, 0.307
3776,Au4Te8,mp-571547,mp-567525,7,12,-0.008, 0.290
3778,Rb6O16Se4,mp-1219666,mp-1104306,5,166, 0.002, 0.231
3780,Li6Ni8O16,mp-1313788,mp-1302314,5,12,-0.000, 0.093
3782,Ba84Ir48Pd18O198,mp-738639,mp-680547,5,150,-0.021, 0.729
3784,Co10Li18Mn4O32,mp-1175658,mp-1176316,5,12, 0.003, 1.359
3786,Cu6V4H12O22,mp-1216869,mp-721062,5,12, 0.011, 1.400
3788,Cu4O14P4,mp-1225821,mp-8090,5,12, 0.027, 0.109
3790,Li2O16,mp-1235796,mp-1235877,5,12,-0.002, 1.570
3792,Ag4Cr6Nb2S16,mp-1239253,mp-1239264,5,166,-0.005, 0.209
3794,V12O20,mp-1274098,mp-30987,5,15, 0.003, 0.092
3796,Cr8Li4O12,mp-1282677,mp-756332,5,15,-0.010, 0.209
3798,Co8K8O16,mp-1295592,mp-18895,5,122,-0.211, 0.145
3800,Co8K8O16,mp-1295592,mp-557137,5,82, 0.010, 0.145
3802,Tl2V10S16,mp-29227,mp-1104896,5,12, 0.006, 0.073
